Query_ID	Doc_ID	Rank	Score
167	1157	35	7.0
167	59	36	7.0
167	62	37	7.0
167	1043	38	7.0
167	459	39	6.5
167	401	40	6.5
167	373	41	6.5
167	1230	42	6.5
167	300	43	6.5
167	206	44	6.5
167	305	45	6.5
167	565	46	6.5
167	1193	47	6.5
167	28	48	6.5
167	1149	49	6.0
167	606	50	6.0
167	1246	51	6.0
167	395	52	6.0
167	54	53	6.0
167	1098	54	6.0
167	498	55	6.0
167	966	56	6.0
167	540	57	6.0
167	660	58	6.0
167	1316	59	6.0
167	101	60	5.5
167	784	61	5.5
167	304	62	5.5
167	234	63	5.5
167	1310	64	5.5
167	1289	65	5.5
167	1366	66	5.5
167	318	67	5.5
167	1198	68	5.5
167	131	69	5.5
167	574	70	5.5
167	1318	71	5.5
167	707	72	5.5
167	77	73	5.5
167	458	74	5.5
167	556	75	5.5
167	1003	76	5.5
167	1392	77	5.5
167	315	78	5.5
167	29	79	5.5
167	85	80	5.0
167	164	81	5.0
167	111	82	5.0
167	1370	83	5.0
167	369	84	5.0
167	1179	85	5.0
167	52	86	5.0
167	1087	87	5.0
167	1002	88	5.0
167	981	89	5.0
167	557	90	5.0
167	155	91	5.0
167	1226	92	5.0
167	1065	93	5.0
167	1100	94	5.0
167	307	95	5.0
167	91	96	5.0
167	1339	97	5.0
167	34	98	5.0
167	571	99	5.0
167	806	100	5.0
167	12	101	5.0
167	1096	102	5.0
167	1019	103	5.0
167	889	104	5.0
167	1263	105	5.0
167	325	106	4.5
167	1294	107	4.5
167	433	108	4.5
167	360	109	4.5
167	474	110	4.5
167	232	111	4.5
167	783	112	4.5
167	1192	113	4.5
167	773	114	4.5
167	646	115	4.5
167	552	116	4.5
167	924	117	4.5
167	525	118	4.5
167	247	119	4.5
167	701	120	4.5
167	836	121	4.5
167	593	122	4.5
167	499	123	4.5
167	14	124	4.5
167	50	125	4.5
167	990	126	4.5
167	1061	127	4.5
167	467	128	4.0
167	84	129	4.0
167	416	130	4.0
167	603	131	4.0
167	876	132	4.0
167	1342	133	4.0
167	1234	134	4.0
167	1390	135	4.0
167	977	136	4.0
167	537	137	4.0
167	1101	138	4.0
167	327	139	4.0
167	781	140	4.0
167	704	141	4.0
167	579	142	4.0
167	158	143	4.0
167	1379	144	4.0
167	454	145	4.0
167	1056	146	4.0
167	665	147	4.0
167	334	148	4.0
167	470	149	4.0
167	365	150	4.0
167	201	151	4.0
167	1383	152	4.0
167	353	153	4.0
167	1158	154	4.0
167	1332	155	4.0
167	1137	156	4.0
167	462	157	4.0
167	1063	158	4.0
167	982	159	4.0
167	630	160	4.0
167	1202	161	4.0
167	264	162	4.0
167	1077	163	4.0
167	375	164	4.0
167	328	165	4.0
167	262	166	4.0
167	37	167	4.0
167	573	168	4.0
167	625	169	3.5
167	542	170	3.5
167	35	171	3.5
167	1240	172	3.5
167	1384	173	3.5
167	69	174	3.5
167	766	175	3.5
167	47	176	3.5
167	976	177	3.5
167	1109	178	3.5
167	1007	179	3.5
167	336	180	3.5
167	95	181	3.5
167	272	182	3.5
167	667	183	3.5
167	777	184	3.5
167	656	185	3.5
167	1199	186	3.5
167	1334	187	3.5
167	185	188	3.5
167	1200	189	3.5
167	576	190	3.5
167	1081	191	3.5
167	480	192	3.5
167	231	193	3.5
167	159	194	3.5
167	1331	195	3.5
167	90	196	3.5
167	810	197	3.5
167	1088	198	3.5
167	1262	199	3.5
167	123	200	3.5
168	160	1	16.0
168	660	2	13.0
168	404	3	11.0
168	1182	4	10.5
168	1108	5	10.5
168	1375	6	10.0
168	118	7	10.0
168	467	8	9.5
168	266	9	9.0
168	97	10	9.0
168	341	11	8.5
168	1392	12	8.5
168	379	13	8.0
168	1370	14	8.0
168	329	15	8.0
168	304	16	8.0
168	987	17	8.0
168	777	18	7.5
168	193	19	7.5
168	750	20	7.5
168	1224	21	7.5
168	28	22	7.5
168	157	23	7.5
168	213	24	7.0
168	576	25	7.0
168	300	26	7.0
168	561	27	7.0
168	540	28	7.0
168	499	29	7.0
168	458	30	7.0
168	696	31	7.0
168	375	32	7.0
168	989	33	7.0
168	459	34	6.5
168	965	35	6.5
168	927	36	6.5
168	966	37	6.5
168	1195	38	6.5
168	173	39	6.5
168	1202	40	6.5
168	1072	41	6.5
168	306	42	6.5
168	2	43	6.0
168	191	44	6.0
168	217	45	6.0
168	221	46	6.0
168	369	47	6.0
168	494	48	6.0
168	1184	49	6.0
168	498	50	6.0
168	667	51	6.0
168	1382	52	6.0
168	656	53	6.0
168	1313	54	6.0
168	526	55	6.0
168	1198	56	6.0
168	155	57	6.0
168	1245	58	6.0
168	1081	59	6.0
168	172	60	6.0
168	1187	61	6.0
168	575	62	6.0
168	34	63	6.0
168	990	64	6.0
168	310	65	6.0
168	349	66	6.0
168	625	67	5.5
168	149	68	5.5
168	179	69	5.5
168	452	70	5.5
168	970	71	5.5
168	579	72	5.5
168	903	73	5.5
168	731	74	5.5
168	305	75	5.5
168	641	76	5.5
168	730	77	5.5
168	439	78	5.5
168	1193	79	5.5
168	292	80	5.5
168	1354	81	5.5
168	188	82	5.5
168	1280	83	5.5
168	25	84	5.0
168	332	85	5.0
168	1391	86	5.0
168	164	87	5.0
168	401	88	5.0
168	73	89	5.0
168	801	90	5.0
168	395	91	5.0
168	572	92	5.0
168	588	93	5.0
168	775	94	5.0
168	4	95	5.0
168	468	96	5.0
168	257	97	5.0
168	131	98	5.0
168	216	99	5.0
168	941	100	5.0
168	222	101	5.0
168	201	102	5.0
168	921	103	5.0
168	757	104	5.0
168	94	105	5.0
168	1181	106	5.0
168	440	107	5.0
168	1010	108	5.0
168	1222	109	5.0
168	1235	110	5.0
168	136	111	5.0
168	363	112	5.0
168	1309	113	5.0
168	62	114	5.0
168	889	115	5.0
168	797	116	5.0
168	472	117	5.0
168	527	118	4.5
168	1148	119	4.5
168	199	120	4.5
168	1082	121	4.5
168	124	122	4.5
168	1246	123	4.5
168	1154	124	4.5
168	773	125	4.5
168	277	126	4.5
168	242	127	4.5
168	984	128	4.5
168	651	129	4.5
168	410	130	4.5
168	89	131	4.5
168	1273	132	4.5
168	121	133	4.5
168	738	134	4.5
168	574	135	4.5
168	206	136	4.5
168	117	137	4.5
168	270	138	4.5
168	1248	139	4.5
168	917	140	4.5
168	734	141	4.5
168	1043	142	4.5
168	23	143	4.5
168	1083	144	4.5
168	491	145	4.5
168	427	146	4.5
168	792	147	4.0
168	417	148	4.0
168	445	149	4.0
168	1295	150	4.0
168	255	151	4.0
168	998	152	4.0
168	1179	153	4.0
168	1194	154	4.0
168	1373	155	4.0
168	784	156	4.0
168	1302	157	4.0
168	167	158	4.0
168	1009	159	4.0
168	537	160	4.0
168	297	161	4.0
168	456	162	4.0
168	682	163	4.0
168	122	164	4.0
168	236	165	4.0
168	1297	166	4.0
168	661	167	4.0
168	1106	168	4.0
168	1230	169	4.0
168	916	170	4.0
168	1209	171	4.0
168	133	172	4.0
168	110	173	4.0
168	1078	174	4.0
168	1253	175	4.0
168	570	176	4.0
168	1242	177	4.0
168	307	178	4.0
168	565	179	4.0
168	985	180	4.0
168	18	181	4.0
168	425	182	4.0
168	611	183	4.0
168	1321	184	4.0
168	496	185	4.0
168	1351	186	4.0
168	1239	187	4.0
168	669	188	4.0
168	1319	189	4.0
168	1274	190	4.0
168	197	191	4.0
168	1201	192	4.0
168	942	193	4.0
168	1180	194	4.0
168	541	195	4.0
168	1393	196	4.0
168	352	197	4.0
168	648	198	4.0
168	45	199	4.0
168	1290	200	4.0
169	160	1	16.0
169	459	2	13.0
169	1182	3	12.5
169	1382	4	12.5
169	660	5	12.5
169	118	6	12.0
169	266	7	11.5
169	94	8	11.5
169	97	9	11.5
169	1108	10	11.0
169	927	11	11.0
169	990	12	11.0
169	404	13	11.0
169	157	14	11.0
169	1375	15	10.5
169	467	16	10.5
169	341	17	10.5
169	1370	18	9.5
169	750	19	9.5
169	257	20	9.5
169	989	21	9.5
169	304	22	9.0
169	987	23	9.0
169	1280	24	9.0
169	1261	25	8.5
169	977	26	8.5
169	193	27	8.5
169	213	28	8.5
169	458	29	8.5
169	1072	30	8.5
169	329	31	8.0
169	576	32	8.0
169	216	33	8.0
169	155	34	8.0
169	1224	35	8.0
169	292	36	8.0
169	62	37	8.0
169	191	38	7.5
169	379	39	7.5
169	217	40	7.5
169	777	41	7.5
169	1195	42	7.5
169	561	43	7.5
169	197	44	7.5
169	28	45	7.5
169	188	46	7.5
169	427	47	7.5
169	401	48	7.0
169	369	49	7.0
169	452	50	7.0
169	965	51	7.0
169	49	52	7.0
169	966	53	7.0
169	131	54	7.0
169	300	55	7.0
169	173	56	7.0
169	499	57	7.0
169	1202	58	7.0
169	306	59	7.0
169	375	60	7.0
169	1392	61	7.0
169	417	62	6.5
169	662	63	6.5
169	73	64	6.5
169	179	65	6.5
169	970	66	6.5
169	206	67	6.5
169	540	68	6.5
169	310	69	6.5
169	2	70	6.0
169	164	71	6.0
169	255	72	6.0
169	221	73	6.0
169	494	74	6.0
169	572	75	6.0
169	588	76	6.0
169	1184	77	6.0
169	498	78	6.0
169	667	79	6.0
169	773	80	6.0
169	4	81	6.0
169	277	82	6.0
169	468	83	6.0
169	656	84	6.0
169	1313	85	6.0
169	526	86	6.0
169	1198	87	6.0
169	903	88	6.0
169	574	89	6.0
169	967	90	6.0
169	1245	91	6.0
169	1081	92	6.0
169	1383	93	6.0
169	305	94	6.0
169	683	95	6.0
169	172	96	6.0
169	641	97	6.0
169	611	98	6.0
169	1187	99	6.0
169	1319	100	6.0
169	1274	101	6.0
169	1248	102	6.0
169	562	103	6.0
169	575	104	6.0
169	1222	105	6.0
169	34	106	6.0
169	1235	107	6.0
169	363	108	6.0
169	352	109	6.0
169	349	110	6.0
169	625	111	5.5
169	149	112	5.5
169	138	113	5.5
169	1082	114	5.5
169	1246	115	5.5
169	115	116	5.5
169	784	117	5.5
169	54	118	5.5
169	278	119	5.5
169	984	120	5.5
169	682	121	5.5
169	579	122	5.5
169	89	123	5.5
169	1371	124	5.5
169	934	125	5.5
169	731	126	5.5
169	475	127	5.5
169	985	128	5.5
169	757	129	5.5
169	477	130	5.5
169	426	131	5.5
169	730	132	5.5
169	439	133	5.5
169	556	134	5.5
169	351	135	5.5
169	696	136	5.5
169	1010	137	5.5
169	1193	138	5.5
169	1309	139	5.5
169	1354	140	5.5
169	721	141	5.5
169	949	142	5.5
169	472	143	5.5
169	529	144	5.0
169	332	145	5.0
169	774	146	5.0
169	433	147	5.0
169	1391	148	5.0
169	381	149	5.0
169	770	150	5.0
169	801	151	5.0
169	105	152	5.0
169	775	153	5.0
169	127	154	5.0
169	456	155	5.0
169	236	156	5.0
169	651	157	5.0
169	941	158	5.0
169	1273	159	5.0
169	222	160	5.0
169	201	161	5.0
169	1242	162	5.0
169	18	163	5.0
169	1181	164	5.0
169	435	165	5.0
169	1139	166	5.0
169	814	167	5.0
169	440	168	5.0
169	1321	169	5.0
169	1080	170	5.0
169	1327	171	5.0
169	370	172	5.0
169	136	173	5.0
169	1393	174	5.0
169	917	175	5.0
169	889	176	5.0
169	797	177	5.0
169	23	178	5.0
169	872	179	5.0
169	491	180	5.0
169	694	181	5.0
169	325	182	4.5
169	1149	183	4.5
169	695	184	4.5
169	25	185	4.5
169	527	186	4.5
169	39	187	4.5
169	1148	188	4.5
169	99	189	4.5
169	187	190	4.5
169	124	191	4.5
169	549	192	4.5
169	675	193	4.5
169	364	194	4.5
169	1302	195	4.5
169	395	196	4.5
169	1390	197	4.5
169	166	198	4.5
169	1216	199	4.5
169	962	200	4.5
170	1082	1	19.5
170	239	2	15.0
170	272	3	13.5
170	893	4	11.5
170	165	5	11.5
170	1313	6	11.5
170	1040	7	11.0
170	139	8	11.0
170	904	9	10.5
170	140	10	10.0
170	9	11	10.0
170	1264	12	10.0
170	53	13	10.0
170	1078	14	9.0
170	1381	15	9.0
170	710	16	9.0
170	315	17	9.0
170	238	18	8.0
170	905	19	7.5
170	189	20	7.5
170	197	21	7.5
170	689	22	7.5
170	174	23	7.5
170	996	24	7.0
170	668	25	7.0
170	1292	26	7.0
170	417	27	6.5
170	947	28	6.5
170	1229	29	6.5
170	80	30	6.5
170	712	31	6.5
170	1300	32	6.5
170	1191	33	6.5
170	199	34	6.0
170	504	35	6.0
170	519	36	6.0
170	1351	37	6.0
170	1212	38	5.5
170	70	39	5.5
170	816	40	5.5
170	666	41	5.5
170	564	42	5.5
170	149	43	5.0
170	662	44	5.0
170	667	45	5.0
170	815	46	5.0
170	423	47	5.0
170	175	48	4.5
170	205	49	4.5
170	413	50	4.5
170	993	51	4.5
170	1107	52	4.5
170	1349	53	4.5
170	79	54	4.5
170	794	55	4.5
170	1000	56	4.5
170	1004	57	4.5
170	738	58	4.5
170	992	59	4.5
170	701	60	4.5
170	1226	61	4.5
170	713	62	4.5
170	1156	63	4.5
170	696	64	4.5
170	571	65	4.5
170	806	66	4.5
170	685	67	4.5
170	1263	68	4.5
170	1394	69	4.5
170	792	70	4.0
170	1256	71	4.0
170	1007	72	4.0
170	971	73	4.0
170	244	74	4.0
170	7	75	4.0
170	346	76	4.0
170	970	77	4.0
170	759	78	4.0
170	213	79	4.0
170	1139	80	4.0
170	630	81	4.0
170	1355	82	4.0
170	1033	83	4.0
170	1218	84	4.0
170	604	85	3.5
170	218	86	3.5
170	187	87	3.5
170	690	88	3.5
170	1373	89	3.5
170	329	90	3.5
170	793	91	3.5
170	193	92	3.5
170	999	93	3.5
170	636	94	3.5
170	1258	95	3.5
170	567	96	3.5
170	10	97	3.5
170	1239	98	3.5
170	1066	99	3.5
170	183	100	3.5
170	466	101	3.5
170	1315	102	3.5
170	797	103	3.5
170	1395	104	3.5
170	694	105	3.5
170	695	106	3.0
170	566	107	3.0
170	1188	108	3.0
170	530	109	3.0
170	972	110	3.0
170	534	111	3.0
170	115	112	3.0
170	709	113	3.0
170	997	114	3.0
170	54	115	3.0
170	959	116	3.0
170	962	117	3.0
170	1001	118	3.0
170	776	119	3.0
170	1104	120	3.0
170	536	121	3.0
170	1378	122	3.0
170	812	123	3.0
170	1257	124	3.0
170	314	125	3.0
170	282	126	3.0
170	914	127	3.0
170	240	128	3.0
170	1195	129	3.0
170	906	130	3.0
170	1338	131	3.0
170	670	132	3.0
170	1081	133	3.0
170	757	134	3.0
170	593	135	3.0
170	96	136	3.0
170	964	137	3.0
170	748	138	3.0
170	50	139	3.0
170	1080	140	3.0
170	177	141	3.0
170	919	142	3.0
170	867	143	3.0
170	550	144	3.0
170	1367	145	3.0
170	328	146	3.0
170	1214	147	3.0
170	1341	148	3.0
170	946	149	3.0
170	223	150	3.0
170	798	151	3.0
170	1250	152	2.5
170	138	153	2.5
170	347	154	2.5
170	43	155	2.5
170	649	156	2.5
170	976	157	2.5
170	184	158	2.5
170	675	159	2.5
170	702	160	2.5
170	56	161	2.5
170	73	162	2.5
170	125	163	2.5
170	179	164	2.5
170	1312	165	2.5
170	1009	166	2.5
170	522	167	2.5
170	1098	168	2.5
170	225	169	2.5
170	294	170	2.5
170	1199	171	2.5
170	661	172	2.5
170	171	173	2.5
170	1211	174	2.5
170	1075	175	2.5
170	49	176	2.5
170	182	177	2.5
170	89	178	2.5
170	173	179	2.5
170	1227	180	2.5
170	565	181	2.5
170	1157	182	2.5
170	1319	183	2.5
170	1274	184	2.5
170	343	185	2.5
170	1010	186	2.5
170	1364	187	2.5
170	808	188	2.5
170	1115	189	2.5
170	1205	190	2.5
170	212	191	2.5
170	372	192	2.5
170	76	193	2.5
170	491	194	2.5
170	861	195	2.5
170	1149	196	2.0
170	25	197	2.0
170	433	198	2.0
170	857	199	2.0
170	929	200	2.0
171	431	1	18.0
171	516	2	13.5
171	252	3	12.0
171	1066	4	12.0
171	1204	5	9.5
171	1153	6	9.0
171	904	7	9.0
171	1291	8	8.5
171	799	9	8.5
171	874	10	8.5
171	876	11	8.0
171	755	12	8.0
171	994	13	8.0
171	1380	14	7.5
171	1155	15	7.5
171	141	16	7.5
171	714	17	7.5
171	800	18	7.5
171	1373	19	7.0
171	809	20	7.0
171	77	21	7.0
171	806	22	7.0
171	812	23	6.5
171	76	24	6.5
171	1074	25	6.0
171	594	26	6.0
171	171	27	6.0
171	185	28	6.0
171	1163	29	6.0
171	1201	30	6.0
171	808	31	6.0
171	790	32	6.0
171	311	33	5.5
171	244	34	5.5
171	179	35	5.5
171	272	36	5.5
171	805	37	5.5
171	1000	38	5.5
171	608	39	5.5
171	1218	40	5.5
171	188	41	5.5
171	25	42	5.0
171	199	43	5.0
171	1325	44	5.0
171	1164	45	5.0
171	712	46	5.0
171	602	47	5.0
171	225	48	5.0
171	1004	49	5.0
171	1239	50	5.0
171	1092	51	5.0
171	280	52	5.0
171	625	53	4.5
171	598	54	4.5
171	1344	55	4.5
171	70	56	4.5
171	165	57	4.5
171	358	58	4.5
171	1336	59	4.5
171	631	60	4.5
171	1313	61	4.5
171	927	62	4.5
171	230	63	4.5
171	1065	64	4.5
171	9	65	4.5
171	991	66	4.5
171	520	67	4.5
171	315	68	4.5
171	1191	69	4.5
171	1147	70	4.5
171	792	71	4.0
171	1188	72	4.0
171	239	73	4.0
171	184	74	4.0
171	1212	75	4.0
171	686	76	4.0
171	279	77	4.0
171	1075	78	4.0
171	719	79	4.0
171	443	80	4.0
171	636	81	4.0
171	672	82	4.0
171	795	83	4.0
171	513	84	4.0
171	810	85	4.0
171	1355	86	4.0
171	183	87	4.0
171	212	88	4.0
171	1169	89	4.0
171	1290	90	4.0
171	486	91	4.0
171	1144	92	4.0
171	1395	93	4.0
171	610	94	4.0
171	529	95	3.5
171	566	96	3.5
171	140	97	3.5
171	976	98	3.5
171	416	99	3.5
171	1162	100	3.5
171	603	101	3.5
171	1246	102	3.5
171	947	103	3.5
171	329	104	3.5
171	125	105	3.5
171	572	106	3.5
171	993	107	3.5
171	668	108	3.5
171	1154	109	3.5
171	970	110	3.5
171	1106	111	3.5
171	999	112	3.5
171	576	113	3.5
171	671	114	3.5
171	804	115	3.5
171	1318	116	3.5
171	233	117	3.5
171	713	118	3.5
171	556	119	3.5
171	575	120	3.5
171	1095	121	3.5
171	571	122	3.5
171	1115	123	3.5
171	919	124	3.5
171	423	125	3.5
171	372	126	3.5
171	1003	127	3.5
171	238	128	3.5
171	638	129	3.5
171	946	130	3.5
171	1292	131	3.5
171	493	132	3.5
171	721	133	3.5
171	196	134	3.5
171	1286	135	3.5
171	695	136	3.0
171	1062	137	3.0
171	434	138	3.0
171	604	139	3.0
171	1006	140	3.0
171	1391	141	3.0
171	1007	142	3.0
171	662	143	3.0
171	1011	144	3.0
171	1009	145	3.0
171	109	146	3.0
171	448	147	3.0
171	346	148	3.0
171	1107	149	3.0
171	1170	150	3.0
171	1001	151	3.0
171	667	152	3.0
171	456	153	3.0
171	294	154	3.0
171	357	155	3.0
171	430	156	3.0
171	816	157	3.0
171	314	158	3.0
171	791	159	3.0
171	574	160	3.0
171	270	161	3.0
171	51	162	3.0
171	1158	163	3.0
171	595	164	3.0
171	1090	165	3.0
171	1005	166	3.0
171	1157	167	3.0
171	1351	168	3.0
171	696	169	3.0
171	1010	170	3.0
171	197	171	3.0
171	1008	172	3.0
171	466	173	3.0
171	605	174	3.0
171	505	175	3.0
171	694	176	3.0
171	1394	177	3.0
171	606	178	2.5
171	943	179	2.5
171	878	180	2.5
171	218	181	2.5
171	1323	182	2.5
171	1256	183	2.5
171	1082	184	2.5
171	164	185	2.5
171	124	186	2.5
171	709	187	2.5
171	997	188	2.5
171	1270	189	2.5
171	522	190	2.5
171	1305	191	2.5
171	553	192	2.5
171	656	193	2.5
171	860	194	2.5
171	558	195	2.5
171	794	196	2.5
171	1352	197	2.5
171	1343	198	2.5
171	275	199	2.5
171	1350	200	2.5
172	527	1	11.5
172	1382	2	11.0
172	329	3	10.5
172	476	4	10.5
172	458	5	9.5
172	1149	6	9.0
172	321	7	9.0
172	266	8	9.0
172	366	9	9.0
172	798	10	9.0
172	1370	11	8.5
172	364	12	8.5
172	1182	13	8.5
172	365	14	8.5
172	731	15	8.5
172	1383	16	8.5
172	459	17	8.0
172	255	18	8.0
172	1108	19	8.0
172	155	20	8.0
172	24	21	8.0
172	320	22	8.0
172	1201	23	8.0
172	72	24	8.0
172	734	25	8.0
172	304	26	7.5
172	1281	27	7.5
172	322	28	7.5
172	1235	29	7.5
172	62	30	7.5
172	479	31	7.5
172	1240	32	7.0
172	1154	33	7.0
172	300	34	7.0
172	540	35	7.0
172	889	36	7.0
172	349	37	7.0
172	1392	38	7.0
172	149	39	6.5
172	1220	40	6.5
172	80	41	6.5
172	272	42	6.5
172	837	43	6.5
172	934	44	6.5
172	641	45	6.5
172	499	46	6.5
172	1375	47	6.0
172	160	48	6.0
172	47	49	6.0
172	572	50	6.0
172	406	51	6.0
172	1225	52	6.0
172	452	53	6.0
172	899	54	6.0
172	981	55	6.0
172	1209	56	6.0
172	344	57	6.0
172	660	58	6.0
172	425	59	6.0
172	34	60	6.0
172	292	61	6.0
172	375	62	6.0
172	732	63	5.5
172	1246	64	5.5
172	977	65	5.5
172	134	66	5.5
172	661	67	5.5
172	1056	68	5.5
172	565	69	5.5
172	478	70	5.5
172	730	71	5.5
172	107	72	5.5
172	1393	73	5.5
172	1322	74	5.5
172	28	75	5.5
172	1047	76	5.5
172	1268	77	5.5
172	542	78	5.0
172	111	79	5.0
172	381	80	5.0
172	73	81	5.0
172	457	82	5.0
172	4	83	5.0
172	89	84	5.0
172	992	85	5.0
172	1321	86	5.0
172	1364	87	5.0
172	1193	88	5.0
172	157	89	5.0
172	315	90	5.0
172	1263	91	5.0
172	2	92	4.5
172	191	93	4.5
172	336	94	4.5
172	1185	95	4.5
172	7	96	4.5
172	54	97	4.5
172	576	98	4.5
172	561	99	4.5
172	1381	100	4.5
172	562	101	4.5
172	59	102	4.5
172	1202	103	4.5
172	1072	104	4.5
172	987	105	4.5
172	306	106	4.5
172	328	107	4.5
172	422	108	4.5
172	493	109	4.5
172	150	110	4.0
172	164	111	4.0
172	1109	112	4.0
172	662	113	4.0
172	1261	114	4.0
172	700	115	4.0
172	1184	116	4.0
172	773	117	4.0
172	933	118	4.0
172	777	119	4.0
172	424	120	4.0
172	966	121	4.0
172	131	122	4.0
172	170	123	4.0
172	94	124	4.0
172	1224	125	4.0
172	477	126	4.0
172	14	127	4.0
172	563	128	4.0
172	363	129	4.0
172	1061	130	4.0
172	1241	131	4.0
172	648	132	4.0
172	256	133	4.0
172	644	134	4.0
172	843	135	4.0
172	445	136	3.5
172	1384	137	3.5
172	766	138	3.5
172	1301	139	3.5
172	192	140	3.5
172	1179	141	3.5
172	948	142	3.5
172	784	143	3.5
172	244	144	3.5
172	92	145	3.5
172	959	146	3.5
172	588	147	3.5
172	629	148	3.5
172	537	149	3.5
172	504	150	3.5
172	986	151	3.5
172	667	152	3.5
172	555	153	3.5
172	6	154	3.5
172	460	155	3.5
172	314	156	3.5
172	677	157	3.5
172	454	158	3.5
172	671	159	3.5
172	559	160	3.5
172	1253	161	3.5
172	570	162	3.5
172	201	163	3.5
172	305	164	3.5
172	1137	165	3.5
172	345	166	3.5
172	611	167	3.5
172	569	168	3.5
172	1311	169	3.5
172	710	170	3.5
172	855	171	3.5
172	264	172	3.5
172	1309	173	3.5
172	1254	174	3.5
172	1385	175	3.5
172	689	176	3.5
172	585	177	3.5
172	1386	178	3.5
172	736	179	3.5
172	37	180	3.5
172	989	181	3.5
172	1043	182	3.5
172	573	183	3.5
172	23	184	3.5
172	82	185	3.0
172	417	186	3.0
172	625	187	3.0
172	1278	188	3.0
172	1259	189	3.0
172	35	190	3.0
172	645	191	3.0
172	831	192	3.0
172	1155	193	3.0
172	394	194	3.0
172	84	195	3.0
172	368	196	3.0
172	140	197	3.0
172	401	198	3.0
172	996	199	3.0
172	369	200	3.0
173	1375	1	8.5
173	1047	2	8.0
173	917	3	7.5
173	1392	4	7.5
173	164	5	7.0
173	155	6	7.0
173	767	7	7.0
173	1087	8	6.5
173	451	9	6.5
173	677	10	6.5
173	367	11	6.5
173	300	12	6.5
173	206	13	6.5
173	1248	14	6.5
173	1119	15	6.5
173	1240	16	6.0
173	73	17	6.0
173	234	18	6.0
173	1386	19	6.0
173	111	20	5.5
173	1261	21	5.5
173	532	22	5.5
173	1175	23	5.5
173	777	24	5.5
173	781	25	5.5
173	470	26	5.5
173	538	27	5.5
173	980	28	5.5
173	548	29	5.5
173	1088	30	5.5
173	417	31	5.0
173	851	32	5.0
173	1086	33	5.0
173	1073	34	5.0
173	193	35	5.0
173	94	36	5.0
173	499	37	5.0
173	889	38	5.0
173	936	39	5.0
173	349	40	5.0
173	1246	41	4.5
173	931	42	4.5
173	395	43	4.5
173	1182	44	4.5
173	54	45	4.5
173	1192	46	4.5
173	962	47	4.5
173	122	48	4.5
173	916	49	4.5
173	1054	50	4.5
173	956	51	4.5
173	701	52	4.5
173	1262	53	4.5
173	1201	54	4.5
173	1235	55	4.5
173	987	56	4.5
173	150	57	4.0
173	369	58	4.0
173	364	59	4.0
173	1342	60	4.0
173	599	61	4.0
173	232	62	4.0
173	341	63	4.0
173	1366	64	4.0
173	783	65	4.0
173	977	66	4.0
173	1362	67	4.0
173	1382	68	4.0
173	357	69	4.0
173	759	70	4.0
173	454	71	4.0
173	1137	72	4.0
173	814	73	4.0
173	50	74	4.0
173	59	75	4.0
173	869	76	4.0
173	1320	77	4.0
173	459	78	3.5
173	1294	79	3.5
173	1082	80	3.5
173	47	81	3.5
173	1370	82	3.5
173	1356	83	3.5
173	756	84	3.5
173	329	85	3.5
173	1216	86	3.5
173	1289	87	3.5
173	1270	88	3.5
173	165	89	3.5
173	1108	90	3.5
173	813	91	3.5
173	55	92	3.5
173	49	93	3.5
173	266	94	3.5
173	579	95	3.5
173	934	96	3.5
173	731	97	3.5
173	1242	98	3.5
173	1055	99	3.5
173	521	100	3.5
173	435	101	3.5
173	91	102	3.5
173	637	103	3.5
173	923	104	3.5
173	1222	105	3.5
173	990	106	3.5
173	1061	107	3.5
173	292	108	3.5
173	352	109	3.5
173	290	110	3.5
173	432	111	3.5
173	1322	112	3.5
173	15	113	3.5
173	32	114	3.5
173	1043	115	3.5
173	493	116	3.5
173	479	117	3.5
173	1259	118	3.0
173	467	119	3.0
173	1384	120	3.0
173	1265	121	3.0
173	929	122	3.0
173	785	123	3.0
173	356	124	3.0
173	1291	125	3.0
173	115	126	3.0
173	1204	127	3.0
173	457	128	3.0
173	522	129	3.0
173	452	130	3.0
173	348	131	3.0
173	1107	132	3.0
173	342	133	3.0
173	681	134	3.0
173	704	135	3.0
173	515	136	3.0
173	1067	137	3.0
173	703	138	3.0
173	24	139	3.0
173	945	140	3.0
173	1332	141	3.0
173	377	142	3.0
173	1063	143	3.0
173	1321	144	3.0
173	730	145	3.0
173	713	146	3.0
173	473	147	3.0
173	461	148	3.0
173	564	149	3.0
173	790	150	3.0
173	850	151	3.0
173	62	152	3.0
173	1019	153	3.0
173	827	154	3.0
173	843	155	3.0
173	1117	156	3.0
173	861	157	3.0
173	527	158	2.5
173	566	159	2.5
173	943	160	2.5
173	287	161	2.5
173	782	162	2.5
173	857	163	2.5
173	688	164	2.5
173	1172	165	2.5
173	205	166	2.5
173	833	167	2.5
173	255	168	2.5
173	702	169	2.5
173	416	170	2.5
173	930	171	2.5
173	1185	172	2.5
173	947	173	2.5
173	278	174	2.5
173	245	175	2.5
173	1171	176	2.5
173	1154	177	2.5
173	1349	178	2.5
173	373	179	2.5
173	965	180	2.5
173	1000	181	2.5
173	719	182	2.5
173	523	183	2.5
173	1272	184	2.5
173	314	185	2.5
173	1056	186	2.5
173	410	187	2.5
173	924	188	2.5
173	131	189	2.5
173	247	190	2.5
173	738	191	2.5
173	117	192	2.5
173	570	193	2.5
